Sno	Hospital Id	Hospital Name	State	District	Hospital Contact	Specialities Selected	Hospital Type	Empanelment Type	Submitted Date	Status Updated Date	Application Status	OnBoarded For Convergence Scheme	Upgraded Specialities	Current Specialities
5563	HOSP9P169127	SURYA HOSPITAL A UNIT OF VEDANSH MEDICARE PVT LTD	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9711785107	",BM,CP,MC,MG,MN,MP,OC,SB,SE,SG,SL,SM,SN,SO,SP,SS,SU,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	Yes	NA	"BM, CP, MC, MG, MN, MP, OC, SB, SE, SG, SL, SM, SN, SO, SP, SS, SU"
5564	HOSP9P169136	SHAKUNTLA DEVI HOSPITAL 2	UTTAR PRADESH	SHAMLI	9565338811	"MG,SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG"
5565	HOSP9P169159	PURVANCHAL DENTAL CLINIC	UTTAR PRADESH	LUCKNOW	9452257245	NA		Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	-NA-
5566	HOSP9P169167	SWARNJYOTI EYE HOSPITAL	UTTAR PRADESH	LUCKNOW	8090409947	"SE,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5567	HOSP9P169190	Wellsun Medicity Hospital	UTTAR PRADESH	LUCKNOW	6389010203	",CP,MC,MG,MN,MO,MP,MR,OC,SB,SG,SL,SM,SN,SO,SP,SS,SU,SV,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"CP, MC, MG, MN, MO, MP, MR, OC, SB, SG, SL, SM, SN, SO, SP, SS, SU, SV"
5568	HOSP9P169212	ALI HOSPITAL	UTTAR PRADESH	FAIZABAD	9454322924	"SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SG
5569	HOSP9P169308	ATMOS HOSPITAL	UTTAR PRADESH	HAPUR	-NA-	"ER,MG,SB,SG,SO,SU,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG, SB, SG, SO, SU"
5570	HOSP9P169846	Gayatri hospital nilesh medicare pvt ltd	UTTAR PRADESH	LUCKNOW	9918081726	"ER,MG,SB,SG,SO,SU,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG, SB, SG, SO, SU"
5571	HOSP9P169923	MANNAT HOSPITAL 	UTTAR PRADESH	ALIGARH	9997180381	"MG,SB,SG,SO,SU,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SB, SG, SO, SU"
5572	HOSP9P169955	MANSAROVAR EYE HOSPITAL 	UTTAR PRADESH	LUCKNOW	8934089340	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5573	HOSP9P170092	V V HOSPITAL 	UTTAR PRADESH	SAHARANPUR	8272868832	"MG,SB,SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SB, SG"
5574	HOSP9P170161	BABA RAMDAL SURAJDEV HOSPITAL AND RESEARCH CENTER	UTTAR PRADESH	BALLIA	9457232766	"MG,SG,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
5575	HOSP9P170245	Sewa Hospital and Research Centre	UTTAR PRADESH	LUCKNOW	8299521465	",MG,MN,MO,MP,OC,SB,SE,SG,SM,SN,SO,SP,SU,"	Private(Not For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, MN, MO, MP, OC, SB, SE, SG, SM, SN, SO, SP, SU"
5576	HOSP9P170320	SADDRUDDIN MEMORIAL HOSPITAL 	UTTAR PRADESH	AZAMGARH	9918292129	"SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SG
5577	HOSP9P170344	Shanti Ved Institute of Medical Sciences	UTTAR PRADESH	AGRA	6396190161	",CP,MC,MG,MN,MP,OC,SB,SE,SG,SL,SM,SN,SO,SP,SS,SU,SV,"	Private(Not For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"CP, MC, MG, MN, MP, OC, SB, SE, SG, SL, SM, SN, SO, SP, SS, SU, SV"
5578	HOSP9P170358	DR SHARMA EYE CARE	UTTAR PRADESH	GORAKHPUR	9336016764	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5579	HOSP9P170434	K.G. NANDA HOSPITAL CHANDAULI	UTTAR PRADESH	CHANDAULI	6394817132	"SB,SL,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SG,SU,"	"SB, SL, SG, SU"
5580	HOSP9P170536	PRABHAWATI NETRA HOSPITAL AND CHASHMA GHAR	UTTAR PRADESH	VARANASI	7860653567	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5581	HOSP9P170581	ATUL CHARU HOSPITAL AND TRAUMA CENTRE	UTTAR PRADESH	BAREILLY	7817001217	"ER,MP,SB,SG,SL,SM,SN,SP,SU,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SO,"	"ER, MP, SB, SG, SL, SM, SN, SP, SU, SO"
5582	HOSP9P170607	FORTIS HOSPITALS LIMITED	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9899102199	",BM,CP,MC,MG,MN,MO,MP,MR,OC,SB,SE,SG,SL,SM,SN,SO,SP,SS,SU,SV,"	Private(For Profit)	State Specific Empanelment	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"BM, CP, MC, MG, MN, MO, MP, MR, OC, SB, SE, SG, SL, SM, SN, SO, SP, SS, SU, SV"
5583	HOSP9P170655	DEVA HOSPITAL AND SURGICAL CENTER	UTTAR PRADESH	CHANDAULI	9415836640	"MG,SG,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
5584	HOSP9P170687	Ram Ratan Hospital	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9953759545	",BM,CP,MC,MG,MN,MP,OC,SB,SE,SG,SL,SM,SN,SO,SS,SU,"	Private(For Profit)	State Specific Empanelment	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"BM, CP, MC, MG, MN, MP, OC, SB, SE, SG, SL, SM, SN, SO, SS, SU"
5585	HOSP9P170694	RSD Samarpan Hospital 	UTTAR PRADESH	LUCKNOW	8604540222	"MG,MO,MP,SB,SE,SG,SL,SM,SN,SO,SU,"	Private(Not For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, MO, MP, SB, SE, SG, SL, SM, SN, SO, SU"
5586	HOSP9P170699	MAHESH RENU HOSPITAL	UTTAR PRADESH	BAREILLY	9149090649	"SB,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SB
5587	HOSP9P170736	SAHDEO HOSPITAL	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9897032031	",CP,MG,MN,OC,SB,SE,SG,SM,SN,SO,SP,SU,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"CP, MG, MN, OC, SB, SE, SG, SM, SN, SO, SP, SU"
5588	HOSP9P170747	NEW CITY HUB HOSPITAL AND CRITICAL CARE CENTRECENTRE	UTTAR PRADESH	KUSHI NAGAR	9199779794	"SG,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SG
5589	HOSP9P170796	ABS MULTISPECIALITY HOSPITAL	UTTAR PRADESH	CHANDAULI	9999252220	"MG,SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG"
5590	HOSP9P170799	ARJUN EYE HOSPITAL	UTTAR PRADESH	KANPUR NAGAR	7234973004	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5591	HOSP9P170808	Mariyam Hospital	UTTAR PRADESH	BASTI	9918028846	"SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SG
5592	HOSP9P170925	DEVPRIYA HOSPITAL	UTTAR PRADESH	BULANDSHAHR	9719335817	"ER,MG,MN,MP,SB,SG,SO,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG, MN, MP, SB, SG, SO"
5593	HOSP9P170977	GLABAL KAMLA HOSPITAL AND TRAUMA CENTRE	UTTAR PRADESH	ALLAHABAD	7518808185	",CP,MG,OC,SB,SG,SL,SN,SO,SS,SU,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"CP, MG, OC, SB, SG, SL, SN, SO, SS, SU"
5594	HOSP9P170978	ATHARV MATERNITY AND HOSPITAL	UTTAR PRADESH	VARANASI	9453650780	"MG,SB,SG,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SB, SG, SO"
5595	HOSP9P171033	Accidental Care Hospital PVT LTD	UTTAR PRADESH	GORAKHPUR	9838500095	"SB,SG,SN,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"SB, SG, SN, SO"
5596	HOSP9P171045	MEDDISITY SUPERSPECIALITY HOSPITAL	UTTAR PRADESH	FAIZABAD	9236700333	"ER,ID,MG,SB,SE,SG,SO,SU,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, ID, MG, SB, SE, SG, SO, SU"
5597	HOSP9P171138	SHRIMATI CHAMELI DEVI MEMORIAL HOSPITAL 	UTTAR PRADESH	ALIGARH	9411094111	"SG,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"SG, SO"
5598	HOSP9P171184	RAM AWADH MEMORIAL HOSPITAL	UTTAR PRADESH	PILIBHIT	9411976413	"MG,SB,SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SB, SG"
5599	HOSP9P171199	Tourus Hospital	UTTAR PRADESH	KANPUR NAGAR	8400600211	"MG,SB,SG,SN,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SB, SG, SN, SO"
5600	HOSP9P171204	MANGALAM HOSPITAL  MOTHER AND  CHILD CARE CENTER	UTTAR PRADESH	SAHARANPUR	9897470123	"MN,MP,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MN, MP, SO"
5601	HOSP9P171290	VANSHIKA CHILDREN HOSPITAL	UTTAR PRADESH	VARANASI	9415084306	"MN,MP,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MN, MP"
5602	HOSP9P171333	Aarogya laparoscopy hospital 	UTTAR PRADESH	DEORIA	7860061881	"SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SG
5603	HOSP9P171335	SAI EYE AND ENT HOSPITAL	UTTAR PRADESH	UNNAO	9889798007	"SE,SL,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"SE, SL"
5604	HOSP9P171569	Heiwel Hospital Multispeciality Centre	UTTAR PRADESH	VARANASI	9743259572	"MG,SB,SG,SO,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SB, SG, SO"
5605	HOSP9P171598	SEWA PARMO DHARM HOSPITAL	UTTAR PRADESH	GORAKHPUR	9936256548	"SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SG
5606	HOSP9P171616	INDOGULF HOSPITAL	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9971788455	",MC,MG,MO,MP,OC,SB,SG,SL,SM,SN,SO,SP,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MC, MG, MO, MP, OC, SB, SG, SL, SM, SN, SO, SP"
5607	HOSP9P171650	STAR MULTISPECIALITY HOSPITAL	UTTAR PRADESH	VARANASI	9026315399	"SB,SG,SO,SU,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"SB, SG, SO, SU"
5608	HOSP9P171716	CHAUHAN AYURVEDA	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9971734344	"CP,"		Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	CP
5609	HOSP9P171763	Centre for Sight Kanpur A Unit of New Delhi Centre for Sight Ltd 	UTTAR PRADESH	KANPUR NAGAR	7460050188	"SE,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	Yes	NA	SE
5610	HOSP9P171786	RAGHVENDRA HOSPITAL PVT  LTD	UTTAR PRADESH	JHANSI	9559563399	"ER,ID,MG,MN,MP,SB,SG,SL,SN,SO,SS,ST,SU,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, ID, MG, MN, MP, SB, SG, SL, SN, SO, SS, ST, SU"
5611	HOSP9P171796	Balaji Institute of Renal Diseases	UTTAR PRADESH	ALLAHABAD	9140986553	",CP,MG,OC,SG,SO,SU,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"CP, MG, OC, SG, SO, SU"
5612	HOSP9P171822	NOVA HOSPITAL LIMITED 	UTTAR PRADESH	LUCKNOW	8543999770	",BM,CP,MG,OC,SB,SG,SM,SN,SO,SP,SS,SU,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"BM, CP, MG, OC, SB, SG, SM, SN, SO, SP, SS, SU"
5613	HOSP9P171904	ITS Dental College Hospital & Research Centre	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	8851032523	"SM,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SM
5614	HOSP9P171962	DP BORA SUPERSPECIALITY HOSPITAL	UTTAR PRADESH	LUCKNOW	7388080000	",CP,MG,MN,MP,OC,SB,SE,SG,SL,SM,SO,SU,"	Private(Not For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	Yes	NA	"CP, MG, MN, MP, OC, SB, SE, SG, SL, SM, SO, SU"
5615	HOSP9P171967	AANANDLOK SUPERSPECIALITY AND NEURO TRAUMA CENTRE	UTTAR PRADESH	GORAKHPUR	8077769640	"MG,SB,SG,SL,SN,SO,SU,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SB, SG, SL, SN, SO, SU"
5616	HOSP9P172014	Centre for Sight Agra A Unit of New Delhi Centre for Sight Ltd	UTTAR PRADESH	AGRA	9650044492	"SE,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	Yes	NA	SE
5617	HOSP9P172016	vimla rathore netra kendra	UTTAR PRADESH	JHANSI	9839986044	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5618	HOSP9P172053	G. B HOSPITAL	UTTAR PRADESH	BAHRAICH	9415151653	"ID,MG,SB,SG,SL,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ID, MG, SB, SG, SL"
5619	HOSP9P172062	ISRAWATI HOSPITAL AND TRAUMA CENTRE	UTTAR PRADESH	Sant Kabir Nagar	7080920803	"SG,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SG
5620	HOSP9P172214	DEVESH NETRA KENDRA	UTTAR PRADESH	BARABANKI	9335756308	"SE,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5621	HOSP9P172237	AROGYAM EYE DENTAL CARE	UTTAR PRADESH	GORAKHPUR	8601526256	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5622	HOSP9P172239	GUPTA NURSINGH HOME	UTTAR PRADESH	MORADABAD	9412242865	"SB,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SB
5623	HOSP9P172240	GAYATRI HOSPITAL A UNIT OF AAS MEDICARE PVT LTD	UTTAR PRADESH	GHAZIABAD	9899232924	",CP,MC,MG,MP,OC,SB,SG,SL,SN,SO,SS,SU,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	Yes	NA	"CP, MC, MG, MP, OC, SB, SG, SL, SN, SO, SS, SU"
5624	HOSP9P172243	Sadar Medicare	UTTAR PRADESH	MUZAFFARNAGAR	9837085115	"SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SG
5625	HOSP9P172341	M S EYE HOSPITAL	UTTAR PRADESH	AMROHA	8057522666	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5626	HOSP9P172375	P R S HOSPITAL 	UTTAR PRADESH	BIJNOR	9520426032	"MG,SG,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
5627	HOSP9P172408	AAROGYAM HEART AND GENERAL HOSPITAL	UTTAR PRADESH	GHAZIABAD	9278497774	"ID,MC,MG,SB,SG,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ID, MC, MG, SB, SG, SO"
5628	HOSP9P172413	D K Eye Care Hospital	UTTAR PRADESH	LUCKNOW	8922090785	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5629	HOSP9P172436	The Neurocity hospital 	UTTAR PRADESH	MUZAFFARNAGAR	9958833232	"MP,SN,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"MN,"	"MP, SN, MN"
5630	HOSP9P172506	Vision Eye Clinic	UTTAR PRADESH	MUZAFFARNAGAR	9897421734	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5631	HOSP9P172599	ANKIT ARPIT EYE HOSPITAL 	UTTAR PRADESH	ALIGARH	8750859924	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5632	HOSP9P172603	Centre for Sight Varanasi A Unit of New Delhi Centre for Sight Ltd	UTTAR PRADESH	VARANASI	9958422442	"SE,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	Yes	NA	SE
5633	HOSP9P172610	JAIN HOSPITAL AND RESEARCH CENTER	UTTAR PRADESH	GHAZIABAD	9810070637	",BM,CP,MC,MG,MN,MO,MP,MR,OC,SB,SE,SG,SL,SM,SN,SO,SP,SS,SU,SV,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"BM, CP, MC, MG, MN, MO, MP, MR, OC, SB, SE, SG, SL, SM, SN, SO, SP, SS, SU, SV"
5634	HOSP9P172821	Rajeev Eye Hospital	UTTAR PRADESH	ALLAHABAD	9580713087	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5635	HOSP9P172869	RAS MEDCITY HOSPITAL	UTTAR PRADESH	BAHRAICH	8318123877	"ER,MG,MN,MP,SB,SG,SN,SO,SS,SU,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG, MN, MP, SB, SG, SN, SO, SS, SU"
5636	HOSP9P172889	SANTOSH NETRALAYA	UTTAR PRADESH	LUCKNOW	9452544700	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5637	HOSP9P172892	GOEL DENTAL AND COSMETIC CENTRE	UTTAR PRADESH	MEERUT	9719909693	"SM,"		Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SM
5638	HOSP9P172980	Bhagwant Hospital	UTTAR PRADESH	MUZAFFARNAGAR	8859901120	"MG,SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG"
5639	HOSP9P173044	UMAPREM  NETRALAY  EYE HOSPITAL	UTTAR PRADESH	VARANASI	9919008812	"SE,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5640	HOSP9P173086	SATYA MULTI SPECIALITY HOSPITAL	UTTAR PRADESH	BASTI	8528141996	"ER,SE,SG,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, SE, SG"
5641	HOSP9P173087	URMILA HOSPITAL 	UTTAR PRADESH	JALAUN	9455896010	"SB,SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"SB, SG"
5642	HOSP9P173091	RAMESTH HEALTH CARE	UTTAR PRADESH	GORAKHPUR	8077803114	"MG,SB,SG,SU,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SB, SG, SU"
5643	HOSP9P173126	THEHOPE HOSPITAL AND HEALTHCARE PVT LTD	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9999399467	",BM,CP,MC,MG,MN,MO,MP,MR,OC,SB,SE,SG,SL,SM,SN,SO,SP,SS,SU,SV,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"BM, CP, MC, MG, MN, MO, MP, MR, OC, SB, SE, SG, SL, SM, SN, SO, SP, SS, SU, SV"
5644	HOSP9P173298	SRI SAI NIROG DHAM	UTTAR PRADESH	GORAKHPUR	8081977106	"MC,MG,MP,SB,SG,SL,SN,SO,SS,SU,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MC, MG, MP, SB, SG, SL, SN, SO, SS, SU"
5645	HOSP9P173354	GURU GOBIND SINGH MEMORIAL HOSPITAL	UTTAR PRADESH	ALLAHABAD	9026062100	",CP,MC,MG,MN,MP,OC,SB,SG,SL,SN,SO,SU,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"CP, MC, MG, MN, MP, OC, SB, SG, SL, SN, SO, SU"
5646	HOSP9P173504	LIFE CARE HOSPITAL	UTTAR PRADESH	BIJNOR	7017085401	"MG,SG,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
5647	HOSP9P173811	DHEERAJ HOSPITAL	UTTAR PRADESH	VARANASI	7081404812	"ER,ID,MG,SB,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, ID, MG, SB"
5648	HOSP9P173949	Anand Hospital And Trauma center	UTTAR PRADESH	Bagpat	9650862485	"MG,SB,SE,SL,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SB, SE, SL"
5649	HOSP9P173997	CHANDRA LAXMI HOSPITAL	UTTAR PRADESH	GHAZIABAD	8750068111	",BM,CP,MC,MG,MN,MO,MP,OC,SB,SE,SG,SL,SN,SO,SP,SS,SU,SV,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	Yes	NA	"BM, CP, MC, MG, MN, MO, MP, OC, SB, SE, SG, SL, SN, SO, SP, SS, SU, SV"
5650	HOSP9P174026	Bundela Netra Kendr & Maternity Centre 	UTTAR PRADESH	LUCKNOW	8090584475	"SE,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5651	HOSP9P174140	MUNSHILAL MULTISPECIALITY HOSPITAL	UTTAR PRADESH	Bagpat	8923953770	"MG,SG,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"SB,SU,"	"MG, SG, SO, SB, SU"
5652	HOSP9P174177	REGENCY HOSPITAL GOVIND NAGAR	UTTAR PRADESH	KANPUR NAGAR	8953500001	",BM,CP,MG,MN,MO,MP,OC,SB,SE,SG,SL,SM,SN,SO,SP,SS,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"BM, CP, MG, MN, MO, MP, OC, SB, SE, SG, SL, SM, SN, SO, SP, SS"
5653	HOSP9P174498	JEEVAN PRAKASH HOSPITAL	UTTAR PRADESH	MEERUT	9758081008	"SG,SO,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"SG, SO"
5654	HOSP9P174713	GYANTI MEMORIAL HOSPITAL	UTTAR PRADESH	KUSHI NAGAR	9415826623	"MG,SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG"
5655	HOSP9P174767	SHANVI HOSPITAL	UTTAR PRADESH	BIJNOR	7015376268	"SL,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SL
5656	HOSP9P174953	promhex multispecialty hospital 	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	8076768308	",CP,MR,OC,SB,SE,SG,SM,SO,SS,SV,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"CP, MR, OC, SB, SE, SG, SM, SO, SS, SV"
5657	HOSP9P175112	CHANDRA HOSPITAL AND MATERNITY CENTRE	UTTAR PRADESH	GORAKHPUR	7318180789	"SG,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	"MG,"	"SG, MG"
5658	HOSP9P175247	GURJARS MULTI SPECIALITY HOSPITAL	UTTAR PRADESH	KANPUR NAGAR	8090460606	"MG,SB,SG,SN,SU,"	Private(For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SB, SG, SN, SU"
5659	HOSP9P175292	OM EYE AND GYNAE CENTRE	UTTAR PRADESH	GHAZIABAD	9958036753	"SE,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	SE
5660	HOSP9P175585	Pandit Devi Prasad Mishra Charitable Hospital	UTTAR PRADESH	GORAKHPUR	8076522011	"MG,SE,SG,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SE, SG"
5661	HOSP9P175620	JEEVANDEEP HOSPITAL AND MATERNITY CENTER	UTTAR PRADESH	GORAKHPUR	9918919151	"MG,SG,"	Private(Not For Profit)	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG"
5662	HOSP9P175990	ACE Gastrocare and Multispeciality Hospital	UTTAR PRADESH	ALLAHABAD	9839053111	",CP,MC,MG,MP,OC,SB,SG,SL,SP,SU,"	Private(For Profit)	Only CGHS	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"CP, MC, MG, MP, OC, SB, SG, SL, SP, SU"
